SampleName,Time(abs),Temperature(room),Humidity(room)
Continuum,3730018605,25.008,12.711
Continuum,3730018610,25.008,12.696
Continuum,3730018615,25.051,12.696
Continuum,3730018620,25.04,12.703
Continuum,3730018625,24.987,12.696
Continuum,3730018630,25.019,12.703
Continuum,3730018635,25.008,12.719
Continuum,3730018640,25.008,12.734
Continuum,3730018645,24.976,12.726
Continuum,3730018650,25.008,12.726
Continuum,3730018655,25.008,12.726
Continuum,3730018660,24.987,12.726
Continuum,3730018665,24.987,12.719
Continuum,3730018670,24.976,12.726
Continuum,3730018675,24.976,12.719
Continuum,3730018680,24.987,12.726
Continuum,3730018685,24.965,12.734
Continuum,3730018690,24.965,12.719
Continuum,3730018695,24.976,12.711
Continuum,3730018700,24.976,12.726
Continuum,3730018705,24.976,12.726
Continuum,3730018710,24.976,12.726
Continuum,3730018715,24.955,12.726
Continuum,3730018720,24.955,12.719
Continuum,3730018725,24.965,12.734
Continuum,3730018730,24.976,12.726
Continuum,3730018735,24.955,12.719
Continuum,3730018740,24.965,12.711
Continuum,3730018745,24.955,12.726
Continuum,3730018750,24.976,12.719
Continuum,3730018755,24.976,12.719
Continuum,3730018760,24.976,12.726
Continuum,3730018765,24.976,12.734
Continuum,3730018770,24.976,12.726
Continuum,3730018775,24.955,12.734
Continuum,3730018780,24.955,12.726
Continuum,3730018785,24.955,12.719
Continuum,3730018790,24.965,12.719
Continuum,3730018795,24.955,12.703
Continuum,3730018800,24.933,12.719
Continuum,3730018805,24.922,12.726
Continuum,3730018810,24.922,12.726
Continuum,3730018815,24.89,12.734
Continuum,3730018820,24.89,12.749
Continuum,3730018825,24.901,12.742
Continuum,3730018830,24.901,12.749
Continuum,3730018835,24.901,12.749
Continuum,3730018840,24.933,12.757
Continuum,3730018845,24.933,12.742
Continuum,3730018850,24.912,12.757
Continuum,3730018855,24.944,12.764
Continuum,3730018860,24.944,12.764
Continuum,3730018865,24.944,12.78
Continuum,3730018870,24.922,12.78
Continuum,3730018875,24.944,12.78
Continuum,3730018880,24.976,12.78
Continuum,3730018885,24.944,12.795
Continuum,3730018890,24.944,12.772
Continuum,3730018895,24.955,12.772
Continuum,3730018900,24.933,12.764
Continuum,3730018905,24.922,12.757
Continuum,3730018910,24.922,12.764
Continuum,3730018915,24.933,12.764
Continuum,3730018920,24.912,12.764
Continuum,3730018925,24.89,12.757
Continuum,3730018930,24.901,12.787
Continuum,3730018935,24.89,12.787
Continuum,3730018940,24.89,12.78
Continuum,3730018945,24.89,12.787
Continuum,3730018950,24.912,12.787
Continuum,3730018955,24.879,12.772
Continuum,3730018960,24.879,12.787
Continuum,3730018965,24.869,12.787
Continuum,3730018970,24.869,12.772
Continuum,3730018975,24.869,12.78
Continuum,3730018980,24.89,12.772
Continuum,3730018985,24.89,12.78
Continuum,3730018990,24.89,12.795
Continuum,3730018995,24.901,12.787
Continuum,3730019000,24.879,12.78
Continuum,3730019005,24.879,12.78
Continuum,3730019010,24.879,12.764
Continuum,3730019015,24.869,12.787
Continuum,3730019020,24.901,12.787
Continuum,3730019025,24.922,12.795
Continuum,3730019030,24.922,12.772
Continuum,3730019035,24.922,12.772
Continuum,3730019040,24.922,12.772
Continuum,3730019045,24.922,12.757
Continuum,3730019050,24.912,12.764
Continuum,3730019055,24.89,12.764
Continuum,3730019060,24.901,12.772
Continuum,3730019065,24.933,12.772
Continuum,3730019070,24.944,12.764
Continuum,3730019075,24.922,12.772
Continuum,3730019080,24.901,12.757
Continuum,3730019085,24.89,12.764
Continuum,3730019090,24.869,12.757
Continuum,3730019095,24.847,12.757
Continuum,3730019100,24.869,12.749
Continuum,3730019105,24.879,12.757
Continuum,3730019110,24.847,12.764
Continuum,3730019115,24.837,12.78
Continuum,3730019120,24.837,12.764
Continuum,3730019125,24.858,12.78
Continuum,3730019130,24.837,12.78
Continuum,3730019135,24.847,12.795
Continuum,3730019140,24.858,12.795
Continuum,3730019145,24.879,12.803
Continuum,3730019150,24.858,12.78
Continuum,3730019155,24.89,12.795
Continuum,3730019160,24.869,12.795
Continuum,3730019165,24.858,12.787
Continuum,3730019170,24.869,12.78
Continuum,3730019175,24.879,12.795
Continuum,3730019180,24.89,12.78
Continuum,3730019185,24.869,12.787
Continuum,3730019190,24.89,12.795
Continuum,3730019195,24.869,12.795
Continuum,3730019200,24.869,12.803
Continuum,3730019205,24.858,12.78
Continuum,3730019210,24.869,12.787
Continuum,3730019215,24.847,12.795
Continuum,3730019220,24.858,12.81
Continuum,3730019225,24.869,12.81
Continuum,3730019230,24.858,12.795
Continuum,3730019235,24.858,12.795
Continuum,3730019240,24.858,12.818
Continuum,3730019245,24.837,12.81
Continuum,3730019250,24.858,12.81
Continuum,3730019255,24.858,12.818
Continuum,3730019260,24.847,12.81
Continuum,3730019265,24.837,12.833
Continuum,3730019270,24.815,12.81
Continuum,3730019275,24.804,12.81
Continuum,3730019280,24.837,12.826
Continuum,3730019285,24.837,12.803
Continuum,3730019290,24.815,12.818
Continuum,3730019295,24.794,12.826
Continuum,3730019300,24.815,12.826
Continuum,3730019305,24.804,12.833
Continuum,3730019310,24.837,12.833
Continuum,3730019315,24.826,12.841
Continuum,3730019320,24.804,12.833
Continuum,3730019325,24.826,12.841
Continuum,3730019330,24.815,12.826
Continuum,3730019335,24.815,12.841
Continuum,3730019340,24.815,12.833
Continuum,3730019345,24.837,12.841
Continuum,3730019350,24.837,12.841
Continuum,3730019355,24.837,12.841
Continuum,3730019360,24.826,12.848
Continuum,3730019365,24.826,12.848
Continuum,3730019370,24.815,12.848
Continuum,3730019375,24.815,12.856
Continuum,3730019380,24.804,12.848
Continuum,3730019385,24.826,12.864
Continuum,3730019390,24.826,12.848
Continuum,3730019395,24.837,12.856
Continuum,3730019400,24.815,12.864
Continuum,3730019405,24.837,12.841
Continuum,3730019410,24.804,12.833
Continuum,3730019415,24.815,12.826
Continuum,3730019420,24.815,12.826
Continuum,3730019425,24.837,12.848
Continuum,3730019430,24.837,12.833
Continuum,3730019435,24.815,12.833
Continuum,3730019440,24.815,12.841
Continuum,3730019445,24.837,12.833
Continuum,3730019450,24.837,12.841
Continuum,3730019455,24.837,12.841
Continuum,3730019460,24.815,12.841
Continuum,3730019465,24.826,12.848
Continuum,3730019470,24.794,12.826
Continuum,3730019475,24.794,12.833
Continuum,3730019480,24.794,12.833
Continuum,3730019485,24.815,12.833
Continuum,3730019490,24.804,12.848
Continuum,3730019495,24.804,12.848
Continuum,3730019500,24.858,12.841
Continuum,3730019505,24.837,12.841
Continuum,3730019510,24.847,12.848
Continuum,3730019515,24.847,12.856
Continuum,3730019520,24.815,12.848
Continuum,3730019525,24.837,12.864
Continuum,3730019530,24.837,12.848
Continuum,3730019535,24.804,12.848
Continuum,3730019540,24.826,12.848
Continuum,3730019545,24.826,12.871
Continuum,3730019550,24.815,12.871
Continuum,3730019555,24.815,12.871
Continuum,3730019560,24.826,12.871
Continuum,3730019565,24.826,12.871
Continuum,3730019570,24.826,12.871
Continuum,3730019575,24.804,12.879
Continuum,3730019580,24.826,12.864
Continuum,3730019585,24.815,12.856
Continuum,3730019590,24.815,12.848
Continuum,3730019595,24.815,12.864
Continuum,3730019600,24.794,12.841
Continuum,3730019605,24.804,12.848
Continuum,3730019610,24.794,12.848
Continuum,3730019615,24.804,12.856
Continuum,3730019620,24.804,12.848
Continuum,3730019625,24.783,12.856
Continuum,3730019630,24.772,12.856
Continuum,3730019635,24.761,12.864
Continuum,3730019640,24.761,12.864
Continuum,3730019645,24.772,12.864
Continuum,3730019650,24.761,12.864
Continuum,3730019655,24.772,12.864
Continuum,3730019660,24.761,12.871
Continuum,3730019665,24.772,12.864
Continuum,3730019670,24.761,12.871
Continuum,3730019675,24.783,12.887
Continuum,3730019680,24.794,12.879
Continuum,3730019685,24.794,12.887
Continuum,3730019690,24.826,12.879
Continuum,3730019695,24.794,12.871
Continuum,3730019700,24.772,12.864
Continuum,3730019705,24.783,12.864
Continuum,3730019710,24.761,12.879
Continuum,3730019715,24.761,12.871
Continuum,3730019720,24.783,12.864
Continuum,3730019725,24.772,12.887
Continuum,3730019730,24.794,12.902
Continuum,3730019735,24.794,12.902
Continuum,3730019740,24.794,12.917
Continuum,3730019745,24.804,12.925
Continuum,3730019750,24.794,12.917
Continuum,3730019755,24.772,12.909
Continuum,3730019760,24.751,12.902
Continuum,3730019765,24.751,12.909
Continuum,3730019770,24.761,12.894
Continuum,3730019775,24.751,12.902
Continuum,3730019780,24.772,12.917
Continuum,3730019785,24.761,12.917
Continuum,3730019790,24.761,12.909
Continuum,3730019795,24.751,12.925
Continuum,3730019800,24.772,12.925
Continuum,3730019805,24.772,12.917
Continuum,3730019810,24.794,12.94
Continuum,3730019815,24.783,12.932
Continuum,3730019820,24.815,12.932
Continuum,3730019825,24.815,12.925
Continuum,3730019830,24.772,12.917
Continuum,3730019835,24.772,12.902
Continuum,3730019840,24.772,12.902
Continuum,3730019845,24.772,12.909
Continuum,3730019850,24.761,12.909
Continuum,3730019855,24.772,12.902
Continuum,3730019860,24.761,12.909
Continuum,3730019865,24.783,12.917
Continuum,3730019870,24.772,12.925
Continuum,3730019875,24.772,12.917
Continuum,3730019880,24.794,12.917
Continuum,3730019885,24.804,12.925
Continuum,3730019890,24.837,12.917
Continuum,3730019895,24.815,12.917
Continuum,3730019900,24.794,12.909
Continuum,3730019905,24.794,12.902
Continuum,3730019910,24.794,12.909
Continuum,3730019915,24.772,12.894
Continuum,3730019920,24.794,12.909
Continuum,3730019925,24.815,12.909
Continuum,3730019930,24.794,12.902
Continuum,3730019935,24.783,12.894
Continuum,3730019940,24.783,12.894
Continuum,3730019945,24.761,12.879
Continuum,3730019950,24.751,12.879
Continuum,3730019955,24.761,12.887
Continuum,3730019960,24.74,12.887
Continuum,3730019965,24.751,12.902
Continuum,3730019970,24.794,12.909
Continuum,3730019975,24.772,12.902
Continuum,3730019980,24.794,12.909
Continuum,3730019985,24.804,12.909
Continuum,3730019990,24.772,12.917
Continuum,3730019995,24.794,12.917
Continuum,3730020000,24.772,12.909
Continuum,3730020005,24.783,12.894
Continuum,3730020010,24.794,12.894
Continuum,3730020015,24.783,12.902
Continuum,3730020020,24.751,12.909
Continuum,3730020025,24.783,12.902
Continuum,3730020030,24.772,12.902
Continuum,3730020035,24.783,12.917
Continuum,3730020040,24.794,12.925
Continuum,3730020045,24.772,12.932
Continuum,3730020050,24.772,12.925
Continuum,3730020055,24.772,12.909
Continuum,3730020060,24.751,12.925
Continuum,3730020065,24.761,12.925
Continuum,3730020070,24.74,12.932
Continuum,3730020075,24.719,12.94
Continuum,3730020080,24.74,12.948
Continuum,3730020085,24.761,12.955
Continuum,3730020090,24.751,12.955
Continuum,3730020095,24.772,12.963
Continuum,3730020100,24.772,12.948
Continuum,3730020105,24.761,12.94
Continuum,3730020110,24.761,12.948
Continuum,3730020115,24.729,12.932
Continuum,3730020120,24.761,12.932
Continuum,3730020125,24.751,12.932
Continuum,3730020130,24.751,12.925
Continuum,3730020135,24.761,12.94
Continuum,3730020140,24.772,12.94
Continuum,3730020145,24.751,12.932
Continuum,3730020150,24.751,12.94
Continuum,3730020155,24.772,12.94
Continuum,3730020160,24.772,12.948
Continuum,3730020165,24.794,12.94
Continuum,3730020170,24.772,12.948
Continuum,3730020175,24.772,12.948
Continuum,3730020180,24.794,12.948
Continuum,3730020185,24.804,12.955
Continuum,3730020190,24.794,12.948
Continuum,3730020195,24.804,12.948
Continuum,3730020200,24.826,12.94
Continuum,3730020205,24.772,12.932
Continuum,3730020210,24.815,12.917
Continuum,3730020215,24.783,12.902
Continuum,3730020220,24.772,12.902
Continuum,3730020225,24.794,12.894
Continuum,3730020230,24.794,12.902
Continuum,3730020235,24.772,12.894
Continuum,3730020240,24.772,12.894
Continuum,3730020245,24.751,12.887
Continuum,3730020250,24.772,12.902
Continuum,3730020255,24.783,12.894
Continuum,3730020260,24.783,12.909
Continuum,3730020265,24.772,12.902
Continuum,3730020270,24.761,12.909
Continuum,3730020275,24.772,12.909
Continuum,3730020280,24.794,12.909
Continuum,3730020285,24.772,12.917
Continuum,3730020290,24.794,12.925
Continuum,3730020295,24.794,12.925
Continuum,3730020300,24.761,12.909
Continuum,3730020305,24.74,12.917
Continuum,3730020310,24.719,12.909
Continuum,3730020315,24.729,12.909
Continuum,3730020320,24.74,12.909
Continuum,3730020325,24.751,12.932
Continuum,3730020330,24.751,12.917
Continuum,3730020335,24.74,12.925
Continuum,3730020340,24.751,12.932
Continuum,3730020345,24.729,12.925
Continuum,3730020350,24.772,12.925
Continuum,3730020355,24.751,12.917
Continuum,3730020360,24.761,12.909
Continuum,3730020365,24.761,12.917
Continuum,3730020370,24.751,12.925
Continuum,3730020375,24.74,12.932
Continuum,3730020380,24.74,12.94
Continuum,3730020385,24.751,12.932
Continuum,3730020390,24.729,12.948
Continuum,3730020395,24.74,12.94
Continuum,3730020400,24.729,12.963
Continuum,3730020405,24.74,12.963
Continuum,3730020410,24.751,12.963
Continuum,3730020415,24.751,12.955
Continuum,3730020420,24.751,12.955
Continuum,3730020425,24.761,12.955
Continuum,3730020430,24.751,12.963
Continuum,3730020435,24.751,12.963
Continuum,3730020440,24.761,12.978
Continuum,3730020445,24.761,12.963
Continuum,3730020450,24.772,12.963
Continuum,3730020455,24.761,12.97
Continuum,3730020460,24.772,12.948
Continuum,3730020465,24.751,12.955
Continuum,3730020470,24.772,12.948
Continuum,3730020475,24.772,12.955
Continuum,3730020480,24.772,12.932
Continuum,3730020485,24.772,12.955
Continuum,3730020490,24.761,12.94
Continuum,3730020495,24.751,12.94
Continuum,3730020500,24.74,12.932
Continuum,3730020505,24.719,12.948
Continuum,3730020510,24.708,12.948
Continuum,3730020515,24.729,12.932
Continuum,3730020520,24.729,12.948
Continuum,3730020525,24.719,12.932
Continuum,3730020530,24.708,12.932
Continuum,3730020535,24.719,12.955
Continuum,3730020540,24.708,12.948
Continuum,3730020545,24.697,12.963
Continuum,3730020550,24.686,12.963
Continuum,3730020555,24.686,12.97
Continuum,3730020560,24.686,12.97
Continuum,3730020565,24.697,12.986
Continuum,3730020570,24.676,12.993
Continuum,3730020575,24.644,12.993
Continuum,3730020580,24.676,12.993
Continuum,3730020585,24.676,13.009
Continuum,3730020590,24.686,13.009
Continuum,3730020595,24.697,13.016
Continuum,3730020600,24.708,13.039
Continuum,3730020605,24.708,13.032
Continuum,3730020610,24.708,13.039
Continuum,3730020615,24.697,13.032
Continuum,3730020620,24.719,13.039
Continuum,3730020625,24.729,13.039
Continuum,3730020630,24.719,13.032
Continuum,3730020635,24.708,13.016
Continuum,3730020640,24.708,13.001
Continuum,3730020645,24.708,13.016
Continuum,3730020650,24.708,13.009
Continuum,3730020655,24.686,13.009
Continuum,3730020660,24.697,13.016
Continuum,3730020665,24.729,13.024
Continuum,3730020670,24.708,13.016
Continuum,3730020675,24.74,12.993
Continuum,3730020680,24.729,13.001
Continuum,3730020685,24.74,13.009
Continuum,3730020690,24.719,13.001
Continuum,3730020695,24.74,13.001
Continuum,3730020700,24.708,12.993
Continuum,3730020705,24.729,12.993
Continuum,3730020710,24.729,12.993
Continuum,3730020715,24.719,12.978
Continuum,3730020720,24.708,12.97
Continuum,3730020725,24.686,12.993
Continuum,3730020730,24.708,13.001
Continuum,3730020735,24.708,12.993
Continuum,3730020740,24.719,13.001
Continuum,3730020745,24.729,12.993
Continuum,3730020750,24.708,12.993
Continuum,3730020755,24.729,13.001
Continuum,3730020760,24.761,12.993
Continuum,3730020765,24.751,12.986
Continuum,3730020770,24.729,12.993
Continuum,3730020775,24.751,12.993
Continuum,3730020780,24.729,12.993
Continuum,3730020785,24.751,12.978
Continuum,3730020790,24.719,12.978
Continuum,3730020795,24.729,12.978
Continuum,3730020800,24.697,12.978
Continuum,3730020805,24.708,12.963
Continuum,3730020810,24.697,12.963
Continuum,3730020815,24.719,12.963
Continuum,3730020820,24.719,12.986
Continuum,3730020825,24.708,12.993
Continuum,3730020830,24.708,12.993
Continuum,3730020835,24.708,13.009
Continuum,3730020840,24.697,13.001
Continuum,3730020845,24.665,12.993
Continuum,3730020850,24.686,12.986
Continuum,3730020855,24.708,12.993
Continuum,3730020860,24.686,12.986
Continuum,3730020865,24.708,12.993
Continuum,3730020870,24.686,12.993
Continuum,3730020875,24.697,13.001
Continuum,3730020880,24.719,12.978
Continuum,3730020885,24.708,12.986
Continuum,3730020890,24.708,12.986
Continuum,3730020895,24.708,12.986
Continuum,3730020900,24.708,13.001
Continuum,3730020905,24.708,13.001
Continuum,3730020910,24.686,13.009
Continuum,3730020915,24.686,12.993
Continuum,3730020920,24.686,12.986
Continuum,3730020925,24.665,12.986
Continuum,3730020930,24.676,12.993
Continuum,3730020935,24.654,13.001
Continuum,3730020940,24.644,12.986
Continuum,3730020945,24.633,12.993
Continuum,3730020950,24.665,13.001
Continuum,3730020955,24.665,13.016
Continuum,3730020960,24.686,13.032
Continuum,3730020965,24.676,13.024
Continuum,3730020970,24.654,13.016
Continuum,3730020975,24.654,13.016
Continuum,3730020980,24.654,13.009
Continuum,3730020985,24.622,13.016
Continuum,3730020990,24.644,13.009
Continuum,3730020995,24.633,13.016
Continuum,3730021000,24.622,13.032
Continuum,3730021005,24.622,13.039
